Statistical profiling result from result_con_console-v8.log, (8335 ticks, 16 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    1.2%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fr_CH/address/street_address.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fr_CH/address/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fr_CH/address/index.js:1:1
      1  100.0%            LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.2%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fa/name/index.js:1:355
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fa/name/index.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/es_MX/company/bs_noun.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/es_MX/company/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/es_MX/company/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.2%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_ZA/address/index.js:1:355
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_ZA/address/index.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en/animal/index.js:1:355
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en/animal/index.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/el/company/index.js:1:355
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/el/company/index.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de/address/default_country.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de/address/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de/address/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.2%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/af_ZA/name/index.js:1:355
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/af_ZA/name/index.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~formatValue node:internal/util/inspect:745:21
      1  100.0%        LazyCompile: ~inspect node:internal/util/inspect:292:17
      1  100.0%          LazyCompile: ~createAppender /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/index.js:62:24
      1  100.0%            LazyCompile: ~getAppender /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/index.js:48:21
      1    1.2%      LazyCompile: ~f /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_GH/address/street_suffix.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_GH/address/street_suffix.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~deserialize /home/rdonaire/Desktop/backend/node_modules/bson/lib/parser/deserializer.js:36:21
      1  100.0%        LazyCompile: ~deserialize /home/rdonaire/Desktop/backend/node_modules/bson/lib/bson.js:162:21
      1  100.0%          LazyCompile: ~parse /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/cmap/commands.js:384:10
      1  100.0%            LazyCompile: ~onMessage /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/cmap/connection.js:152:14
      1    1.2%      LazyCompile: ~decode node:internal/encoding:409:11
      1  100.0%        LazyCompile: ~utf8DecodeWithoutBOM /home/rdonaire/Desktop/backend/node_modules/whatwg-url/lib/encoding.js:9:30
      1  100.0%          LazyCompile: ~parseUrlencoded /home/rdonaire/Desktop/backend/node_modules/whatwg-url/lib/urlencoded.js:10:25
      1  100.0%            LazyCompile: ~parseUrlencodedString /home/rdonaire/Desktop/backend/node_modules/whatwg-url/lib/urlencoded.js:41:31
      1    1.2%      LazyCompile: ~d /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ru/internet/free_email.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ru/internet/free_email.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~createHash node:crypto:129:20
      1  100.0%        LazyCompile: ~sha1 /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/Auth.js:17:14
      1  100.0%          LazyCompile: ~Auth.token /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/Auth.js:35:22
      1  100.0%            LazyCompile: ~Handshake._sendCredentials /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/sequences/Handshake.js:88:48
      1    1.2%      LazyCompile: ~createFunctionContext /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:216:56
      1  100.0%        Function: ^compile /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
      1  100.0%          LazyCompile: ~compileInput /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:507:24
      1  100.0%            LazyCompile: ~ret /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:515:15
      1    1.2%      LazyCompile: ~createAppender /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/index.js:62:24
      1  100.0%        LazyCompile: ~getAppender /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/index.js:48:21
      1  100.0%          LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/index.js:112:41
      1  100.0%            /usr/local/bin/node
      1    1.2%      LazyCompile: ~configure /home/rdonaire/Desktop/backend/node_modules/log4js/lib/configuration.js:37:19
      1  100.0%        LazyCompile: ~configure /home/rdonaire/Desktop/backend/node_modules/log4js/lib/log4js.js:59:19
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/logs/log4.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.2%      LazyCompile: ~completeUpgrade /home/rdonaire/Desktop/backend/node_modules/ws/lib/websocket-server.js:333:18
      1  100.0%        LazyCompile: ~handleUpgrade /home/rdonaire/Desktop/backend/node_modules/ws/lib/websocket-server.js:227:16
      1  100.0%          LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/engine.io/build/server.js:383:32
      1  100.0%            LazyCompile: ~verify /home/rdonaire/Desktop/backend/node_modules/engine.io/build/server.js:76:11
      1    1.2%      LazyCompile: ~compile /home/rdonaire/Desktop/backend/node_modules/mongoose/lib/model.js:4800:33
      1  100.0%        LazyCompile: ~Mongoose._model /home/rdonaire/Desktop/backend/node_modules/mongoose/lib/index.js:537:37
      1  100.0%          LazyCompile: ~Mongoose.model /home/rdonaire/Desktop/backend/node_modules/mongoose/lib/index.js:473:36
      1  100.0%            Function: ~<anonymous> /home/rdonaire/Desktop/backend/models/userSchema.js:1:1
      1    1.2%      LazyCompile: ~compareObjectId /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/sdam/topology_description.js:258:25
      1  100.0%        LazyCompile: ~updateRsFromPrimary /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/sdam/topology_description.js:274:29
      1  100.0%          LazyCompile: ~update /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/sdam/topology_description.js:139:11
      1  100.0%            LazyCompile: ~serverUpdateHandler /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/sdam/topology.js:372:24
      1    1.2%      LazyCompile: ~c /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en/address/city.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en/address/city.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~b /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/es/cell_phone/formats.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/es/cell_phone/formats.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~b /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ar/name/suffix.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ar/name/suffix.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~anonymous /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:12:42
      1  100.0%        LazyCompile: ~parse /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:269:30
      1  100.0%          LazyCompile: ~parseWithoutProcessing /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:33:32
      1  100.0%            LazyCompile: ~parse /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:51:15
      1    1.2%      LazyCompile: ~addListener node:events:618:58
      1  100.0%        LazyCompile: ~setupWarningHandler node:internal/bootstrap/pre_execution:142:29
      1  100.0%          LazyCompile: ~prepareMainThreadExecution node:internal/bootstrap/pre_execution:28:36
      1  100.0%            Function: ~<anonymous> node:internal/main/run_main_module:1:1
      1    1.2%      LazyCompile: ~_copyActual node:buffer:243:21
      1  100.0%        LazyCompile: ~_copy node:buffer:201:15
      1  100.0%          Function: ^copy node:buffer:775:16
      1  100.0%            LazyCompile: ~Parser.parseBuffer /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/Parser.js:270:40
      1    1.2%      LazyCompile: ~W /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/faker.js:1:1328
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/index.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.2%      LazyCompile: ~RollingFileStream /home/rdonaire/Desktop/backend/node_modules/streamroller/lib/RollingFileStream.js:5:14
      1  100.0%        LazyCompile: ~openTheStream /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/file.js:51:25
      1  100.0%          LazyCompile: ~fileAppender /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/file.js:29:22
      1  100.0%            LazyCompile: ~configure /home/rdonaire/Desktop/backend/node_modules/log4js/lib/appenders/file.js:117:19
      1    1.2%      LazyCompile: ~Connection /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/cmap/connection.js:40:16
      1  100.0%        LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/cmap/connect.js:31:63
      1  100.0%          LazyCompile: ~callback /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/cmap/connect.js:261:31
      1  100.0%            LazyCompile: ~connectHandler /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/cmap/connect.js:305:28
      1    1.2%      LazyCompile: ~Collection /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/collection.js:65:16
      1  100.0%        LazyCompile: ~collection /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/db.js:192:15
      1  100.0%          LazyCompile: ~getMessages /home/rdonaire/Desktop/backend/models/mensajesMongoDb.js:29:19
      1  100.0%            LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/server.js:204:21
      1    1.2%      LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/mysql/lib/Connection.js:520:19
      1  100.0%        LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/mysql/lib/Connection.js:478:19
      1  100.0%          LazyCompile: ~Sequence.end /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/sequences/Sequence.js:57:34
      1  100.0%            LazyCompile: ~Sequence.OkPacket /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/sequences/Sequence.js:91:42
      1    1.2%      LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/cmap/connect.js:31:63
      1  100.0%        LazyCompile: ~callback /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/cmap/connect.js:254:31
      1  100.0%          LazyCompile: ~connectHandler /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/cmap/connect.js:298:28
      1  100.0%            Function: ^onceWrapper node:events:636:21
      1    1.2%      LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/connection_string.js:55:72
      1  100.0%        LazyCompile: ~onresolve node:dns:207:19
      1    1.2%      LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:331:47
      1  100.0%        Function: ^step /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:31:18
      1  100.0%          Function: ^<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:30:40
      1  100.0%            Function: ^<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:20:46
      1    1.2%      LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:251:47
      1  100.0%        LazyCompile: ~step /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:31:18
      1  100.0%          LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:30:40
      1  100.0%            LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/express-handlebars/dist/express-handlebars.js:20:46
      1    1.2%      Function: ~<anonymous> node:internal/fs/rimraf:1:1
      1  100.0%        Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1  100.0%          Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      1  100.0%            Function: ~<anonymous> node:internal/fs/promises:1:1
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/lodash/_baseEach.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/zh_TW/phone_number/index.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/zh_CN/phone_number/formats.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ru/address/street_suffix.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/pl/internet/domain_suffix.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/nl/company/index.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/nl/address/country.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fr/internet/free_email.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fa/company/bs_noun.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/es_MX/lorem/index.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_GB/index.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_AU/phone_number/index.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de_CH/address/index.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.2%      Function: ^readFileAfterOpen node:fs:310:27
      1    1.2%      Function: ^processTicksAndRejections node:internal/process/task_queues:68:35
     79   48.2%    LazyCompile: *compileFunction node:vm:308:25
     79  100.0%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
     79  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
     74   93.7%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
     65   87.8%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      9   12.2%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
      5    6.3%          Function: ^Module.load node:internal/modules/cjs/loader:969:33
      5  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24

    118    1.4%  epoll_pwait@@GLIBC_2.6

